OBJECTID,NB_CODE,LEGEND_DESCRIPTION_1,LEGEND_DESCRIPTION_2,LEXICON_ID,LEXICON_LINK,TECT_BELT,TECT_BELT_CODE,SUPERGROUP,GROUP_SUITE,GROUP_SUITE_CODE,FORMATION_INTRUSION,FORMATION_INTRUSION_CODE,MEMBER_PHASE,MEMBER_CODE,LITHOTYPE,LITHOTYPE_CODE,AGE_FROM_LONG,AGE_FROM_SYMBOL,AGE_FROM_CODE,AGE_TO_LONG,AGE_TO_SYMBOL,AGE_TO_CODE,UNIT_LABEL_SYMBOLIZED,UNIT_LABEL_COMMON,GROUP_LABEL_SYMBOLIZED,GROUP_LABEL_COMMON,AGE_CODE
1206,GNM-c,"Medium grey, thin- to thick-bedded, fine-grained, moderately calcareous sandstone interbedded with grey to greenish grey, thin- to medium-bedded, calcareous siltstone; minor maroon-red and greyish green shale near the top of the unit.  ",,166,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=166,Kedgwick,Ked,none,Perham Group,PH,Gounamitz Lake Formation,GNM,none,,clastic sedimentary rocks,c,Early Silurian,EÂ,E-Sl,Late Silurian,LÂ,L-Sl,ÂGNMc,Sl-GNM-c,ÂPH,Sl-PH,
1207,GWL-fi,"Grey to pink, fine- to medium-grained porphyritic granite with abundant mafic xenoliths.",,167,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=167,Caledonia,Cal,none,Point Wolfe River Plutonic Suite,PW,Gowland Mountain Granite,GWL,none,,felsic intrusive rocks,fi,Early Ediacaran,Eª,E-Ed,Early Ediacaran,Eª,E-Ed,ªGWLfi,Ed-GWL-fi,ªPW,Ed-PW,
1208,GND-mc,"Pink and red-brown, medium- to coarse-grained, commonly quartz-rich, cross-bedded sandstone, pebbly sandstone and conglomerate; red-brown and minor blue-grey siltstone and mudstone; ",mottled buff and maroon calcareous paleosols with well-developed rooted horizons very common.,169,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=169,Maritimes Basin,Mar,none,Cumberland Group,CM,Grande Anse Formation,GND,none,,medium-grained clastic sedimentary rocks,mc,Pennsylvanian - Carboniferous,º¤,Pn-Cb,Pennsylvanian - Carboniferous,º¤,Pn-Cb,º¤GNDmc,Pn-Cb-GND-mc,º¤CM,Pn-Cb-CM,
1209,GRT-ft,"Maroon to purple and grey, felsic to intermediate lithic tuff, lithic-crystal and lithic-vitric tuff with coarse (up to 10 cm) to fine lapilli sized clasts; minor accretionary lapilli tuff, tan ash tuff and volcaniclastic sandstone.",,170,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=170,New River,New,none,Belleisle Bay Group,BB,Grant Brook Formation,GRT,none,,felsic tuff,ft,Late Ediacaran,Lª,L-Ed,Early Cambrian,E£,E-Cm,ªGRTft,Ed-GRT-ft,ª£BB,EdCm-BB,
1210,GRT-it,"White-weathered, green to grey, coarse-grained basaltic to andesitic fragmental volcanic rocks.",,170,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=170,New River,New,none,Belleisle Bay Group,BB,Grant Brook Formation,GRT,none,,intermediate tuff,it,Late Ediacaran,Lª,L-Ed,Early Cambrian,E£,E-Cm,ªGRTit,Ed-GRT-it,ª£BB,EdCm-BB,
1211,GRT-mv,"Grey to green and maroon (hematitized), basaltic lithic lapilli tuff and breccia, amygdaloidal and porphyritic basalt and locally abundant plagioclase porphyry and gabbro (Cb-mi); locally intercalated sedimentary rocks of unit Cb-GRT-mc.",,170,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=170,New River,New,none,Belleisle Bay Group,BB,Grant Brook Formation,GRT,none,,mafic flows ,mv,Late Ediacaran,Lª,L-Ed,Early Cambrian,E£,E-Cm,ªGRTmv,Ed-GRT-mv,ª£BB,EdCm-BB,
1212,GRT-mc,"Greyish green and maroon, thin- to medium-bedded volcaniclastic sandstone and siltstone with minor intercalated dark maroon to grey felsic to intermediate tuffs and tuffaceous sandstone; hackly fractured, massive, ","red to maroon and green siltstone and shale with abundant rhyolite sills; dark greyish green, very thick-bedded, medium-to coarse-grained, feldspathic micaceous sandstone; maroon arkose and polymictic conglomerate; minor basaltic volcanic rocks.",170,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=170,New River,New,none,Belleisle Bay Group,BB,Grant Brook Formation,GRT,none,,medium-grained clastic sedimentary rocks,mc,Late Ediacaran,Lª,L-Ed,Early Cambrian,E£,E-Cm,ªGRTmc,Ed-GRT-mc,ª£BB,EdCm-BB,
1213,GRS-fv,"Grey, dacitic to rhyolitic, welded ash tuff with eutaxitic banding, crystal tuff and locally abundant vari-coloured lithic-lapilli tuff.",,171,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=171,Caledonia,Cal,none,none,,Grassy Lake Formation,GRS,none,,felsic flows,fv,Middle Devonian,M¨,M-Dv,Late Devonian,L¨,L-Dv,¨GRSfv,Dv-GRS-fv,¨GRS,Dv-GRS,
1214,GDI-cc,"Light grey, thick-bedded cobble and pebble conglomerate interstratified with medium-bedded, light grey, medium green and maroon, arkosic sandstone and mudstone.",,172,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=172,Grand Manan,Gra,none,Castalia Group,CT,Great Duck Island Formation,GDI,none,,coarse-grained clastic sedimentary rocks,cc,Late Ediacaran,Lª,L-Ed,Early Cambrian,E£,E-Cm,ªGDIcc,Ed-GDI-cc,ª£CT,EdCm-CT,
1215,GRY-c,"Maroon to greyish-maroon, thin-bedded, locally parallel- or cross-laminated mudstone and fine-grained sandstone, with minor maroon to grey polymictic conglomerate and greenish grey shale and siltstone.",,174,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=174,Tobique-Chaleur,Tob,none,Tobique Group,TB,Greys Gulch Formation,GRY,none,,clastic sedimentary rocks,c,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨GRYc,Dv-GRY-c,Â¨TB,SlDv-TB,
1216,GRY-fv,"Pink to maroon, aphyric to porphyritic, flow-banded rhyolite. ",,174,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=174,Tobique-Chaleur,Tob,none,Tobique Group,TB,Greys Gulch Formation,GRY,none,,felsic flows,fv,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨GRYfv,Dv-GRY-fv,Â¨TB,SlDv-TB,
1217,GRY-mv,"Maroon to dark purplish-grey to dark green, very fine-grained basalt interbedded with maroon to green mudstone and fine-grained sandstone.",,174,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=174,Tobique-Chaleur,Tob,none,Tobique Group,TB,Greys Gulch Formation,GRY,none,,mafic flows,mv,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨GRYmv,Dv-GRY-mv,Â¨TB,SlDv-TB,
1218,HLL-fc,Black pelite and light grey psammite.,,176,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=176,St. Croix,Scx,none,Cookson Group,CK,Halls Brook Formation,HLL,none,,fine-grained clastic sedimentary rocks,fc,Ordovician,µ,Od,Ordovician,µ,Od,µHLLfc,Od-HLL-fc,£µCK,CmOd-CK,
1219,HMR-fi,"Pink to grey, fine- to coarse-grained, monzogranite to granodiorite with abundant varied xenoliths.",,177,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=177,Brookville,Bro,none,Golden Grove Plutonic Suite,GG,Hammond River Granite,HMR,none,,felsic intrusive rocks,fi,Early Cambrian,E£,E-Cm,Early Cambrian,E£,E-Cm,£HMRfi,Cm-HMR-fi,ª£GG,EdCm-GG,
1220,HM-mm,"Grey, strongly foliated mica schist and massive albite porphyroblastic schist that is locally garnet bearing; minor marble.",,1987,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=1987,Caledonia,Cal,none,Hammondvale Metamorphic Suite,HM,none,,none,,metamorphic rocks,mm,Early Ediacaran,Eª,E-Ed,Early Ediacaran,Eª,E-Ed,ªHMmm,Ed-HM-mm,ªHM,Ed-HM,
1221,HNF-mc,"Greenish grey to dark grey, fine-grained phosphatic and glauconitic sandstone; black, coarse-grained quartz arenite fining upwards into grey, laminated siliciclastic mudstone and fine-grained, micaceous quartz arenite; ",massive conglomeratic sandstones occur locally.,178,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=178,Saint John,Sjn,none,Saint John Group,SJ,Hanford Brook Formation,HNF,none,,medium-grained clastic sedimentary rocks,mc,Early Cambrian,E£,E-Cm,Middle Cambrian,M£,M-Cm,£HNFmc,Cm-HNF-mc,£µSJ,CmOd-SJ,
1222,HNS-ii,"Grey to light grey, coarse-grained, inequigranular granodiorite to monzogranite with abundant dioritic to tonalitic enclaves.",,179,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=179,Brookville,Bro,none,Golden Grove Plutonic Suite,GG,Hanson Stream Granodiorite,HNS,none,,intermediate intrusive rocks,ii,Early Cambrian,E£,E-Cm,Early Cambrian,E£,E-Cm,£HNSii,Cm-HNS-ii,ª£GG,EdCm-GG,
1223,HRD-mv,"Purplish grey, massive to amygdaloidal olivine basalt and basaltic andesite, locally with plagioclase phenocrysts.",,180,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=180,Maritimes Basin,Mar,none,Mabou Group,MB,Hardwood Ridge Basalt,HRD,none,,mafic flows,mv,Mississippian - Carboniferous,²¤,Ms-Cb,Mississippian - Carboniferous,²¤,Ms-Cb,²¤HRDmv,Ms-Cb-HRD-mv,²¤MB,Ms-Cb-MB,
1224,HRR-fv,"White-weathered, brown to pink, and locally dark grey, flow-banded and spherulitic rhyolite and rhyolite breccia.",,2033,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=2033,Annidale,Ann,none,Annidale Group,AN,Harry Brook Rhyolite,HRR,none,,felsic flows,fv,Early Ordovician,Eµ,E-Od,Early Ordovician,Eµ,E-Od,µHRRfv,Od-HRR-fv,£µAN,CmOd-AN,
1225,HRF-ii,"Grey to pinkish grey, medium- to coarse-grained, foliated, hornblende-biotite tonalite and quartz diorite.",,181,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=181,Late Silurian-Late Devonian Intrusions,Sdi,none,Pokiok Plutonic Suite,PK,Hartfield Tonalite,HRF,none,,intermediate intrusive rocks,ii,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨HRFii,Dv-HRF-ii,¨PK,Dv-PK,
1226,HRT-fv,Light grey and pink felsic volcanic rocks.,,182,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=182,Tobique-Chaleur,Tob,none,Tobique Group,TB,Hartin Formation,HRT,none,,felsic flows,fv,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨HRTfv,Dv-HRT-fv,Â¨TB,SlDv-TB,
1227,HRT-mc,"Dark grey, calcareous sandstone, siltstone, and slate, interbedded with light grey crystalline limestone.",,182,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=182,Tobique-Chaleur,Tob,none,Tobique Group,TB,Hartin Formation,HRT,none,,medium-grained clastic sedimentary rocks,mc,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨HRTmc,Dv-HRT-mc,Â¨TB,SlDv-TB,
1228,HVH-fi,"Pink to maroon, fine- to medium-grained, inequigranular to subporphyritic syenogranite, commonly with miarolitic cavities.",,184,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=184,Brookville,Bro,none,Golden Grove Plutonic Suite,GG,Harvey Hill Granite,HVH,none,,felsic intrusive rocks,fi,Late Ediacaran,Lª,L-Ed,Late Ediacaran,Lª,L-Ed,ªHVHfi,Ed-HVH-fi,ª£GG,EdCm-GG,
1229,HVM-fv,"Buff to reddish brown ash-flow tuff, ash-fall tuff, and flow-banded rhyolite; minor breccia.",,185,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=185,Late Devonian-Early Carboniferous Volcanic Rocks,Dcv,none,Harvey Group,HV,Harvey Mountain Formation,HVM,none,,felsic flows,fv,Late Devonian,L¨,L-Dv,Late Devonian,L¨,L-Dv,¨HVMfv,Dv-HVM-fv,¨HV,Dv-HV,
1230,HST-mt,"Basaltic to andesitic volcaniclastic rocks, crystal tuffs, grey and green laminated volcanogenic epiclastic wackes, dark green amygdaloidal flows and minor lithic lapilli tuff; locally chlorite schist and phyllite.",,186,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=186,Caledonia,Cal,none,Broad River Group,BR,Hastie Hill Formation,HST,none,,mafic tuff,mt,Early Ediacaran,Eª,E-Ed,Early Ediacaran,Eª,E-Ed,ªHSTmt,Ed-HST-mt,ªBR,Ed-BR,
1231,HWK-fia,"Pink, fine- to coarse-grained, equigranular to seriate, biotite granite",,187,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=187,Late Silurian-Late Devonian Intrusions,Sdi,none,Pokiok Plutonic Suite,PK,Hawkshaw Granite,HWK,a,,felsic intrusive rocks,fi,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨HWKfia,Dv-HWK-fia,¨PK,Dv-PK,
1232,HWK-fib,"Pink, medium- to coarse-grained, hiatal, megacrystic biotite granite.",,187,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=187,Late Silurian-Late Devonian Intrusions,Sdi,none,Pokiok Plutonic Suite,PK,Hawkshaw Granite,HWK,b,,felsic intrusive rocks,fi,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨HWKfib,Dv-HWK-fib,¨PK,Dv-PK,
1233,HWK-fic,"Pink, medium- to coarse-grained, hiatal, muscovite-biotite granite.",,187,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=187,Late Silurian-Late Devonian Intrusions,Sdi,none,Pokiok Plutonic Suite,PK,Hawkshaw Granite,HWK,c,,felsic intrusive rocks,fi,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨HWKfic,Dv-HWK-fic,¨PK,Dv-PK,
1234,HYD-fv,"Light grey to light greenish grey,  quartz-feldspar phyric and aphyric felsic volcanic rocks. Locally interbedded with siltstone.",,188,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=188,Miramichi North,Mmn,Bathurst Supergroup,Tetagouche Group,TG,Hayden Lake Formation,HYD,none,,felsic flows,fv,Middle Ordovician,Mµ,M-Od,Late Ordovician,Lµ,L-Od,µHYDfv,Od-HYD-fv,µTG,Od-TG,
1235,HYD-fc,Red and green ferromanganiferous mudstone and chert overlain by black chert and shale.,,188,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=188,Miramichi North,Mmn,Bathurst Supergroup,Tetagouche Group,TG,Hayden Lake Formation,HYD,none,,fine-grained clastic sedimentary rocks,fc,Middle Ordovician,Mµ,M-Od,Late Ordovician,Lµ,L-Od,µHYDfc,Od-HYD-fc,µTG,Od-TG,
1236,HYD-mv,"Dark grey to dark greyish green, massive to pillowed, alkalic to tholeiitic basalt.",,188,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=188,Miramichi North,Mmn,Bathurst Supergroup,Tetagouche Group,TG,Hayden Lake Formation,HYD,none,,mafic flows,mv,Middle Ordovician,Mµ,M-Od,Late Ordovician,Lµ,L-Od,µHYDmv,Od-HYD-mv,µTG,Od-TG,
1237,HYS-mc,"Grey to greyish green, medium- to thick-bedded, fine- to coarse-grained, quartz wacke interstratified with dark grey to black shale.",,189,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=189,Kingsclear,Kcr,none,Kingsclear Group,KC,Hayes Brook Formation,HYS,none,,medium-grained clastic sedimentary rocks,mc,Early Silurian,EÂ,E-Sl,Early Silurian,EÂ,E-Sl,ÂHYSmc,Sl-HYS-mc,ÂKC,Sl-KC,
1238,HYW-mt,"Basaltic and rhyolitic crystal tuff, amygdaloidal basalt and pillow basalt, containing abundant rhyolitic porphyry and quartz-rich granitoid sheets; felsic layers are commonly pyritic; ","small intrusions and sheets of plagioclase porphyry, gabbro, diorite, leucotonalite and granodiorite are common; includes grey-green and maroon phyllitic sedimentary and tuffaceous rocks in the northeast.",190,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=190,Caledonia,Cal,none,Broad River Group,BR,Hayward Brook Formation,HYW,none,,mafic tuff,mt,Early Ediacaran,Eª,E-Ed,Early Ediacaran,Eª,E-Ed,ªHYWmt,Ed-HYW-mt,ªBR,Ed-BR,
1239,HZL-fc,"Dark grey to greenish-grey calcareous, fossiliferous, massive to parallel-laminated, fine- to very fine-grained sandstone with interlaminations of brown-weathered, calcareous, fine-granied, quartz-rich arenite and wacke sandstone, silty shale, ",and minor lithic sandstones and polymictic conglomerate.,191,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=191,Tobique-Chaleur,Tob,none,Perham Group,PH,Hazeldean Formation,HZL,none,,fine-grained clastic sedimentary rocks,fc,Early Silurian,EÂ,E-Sl,Early Silurian,EÂ,E-Sl,ÂHZLfc,Sl-HZL-fc,ÂPH,Sl-PH,
1240,HDB-mc,"Grey, fine- to coarse-grained, sparsely fossiliferous micaceous, lithic and feldspathic sandstone, laminated, very fine-grained sandstone, siltstone and shale and rare pebbly sandstone and polymictic pebble to granule conglomerate; ",sandstones are commonly hackly fractured and limonite stained.,192,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=192,Mascarene,Mas,none,Mascarene Group,MC,Henderson Brook Formation,HDB,none,,medium-grained clastic sedimentary rocks,mc,Early Silurian,EÂ,E-Sl,Early Silurian,EÂ,E-Sl,ÂHDBmc,Sl-HDB-mc,µÂMC,OdSl-MC,
1241,HDS-ii,"Light grey to greyish pink, fine-grained to aphanitic, porphyritic and non-porphyritic.",,2034,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=2034,Annidale,Ann,none,none,,Henderson Settlement Plagiogranite,HDS,none,,intermediate intrusive rocks,ii,Ordovician,µ,Od,Ordovician,µ,Od,µHDSii,Od-HDS-ii,µHDS,Od-HDS,
1242,HDW-iv,"Mylonitic, grey intermediate crystal tuff, locally amphibole-bearing and magnetic, light grey to pink felsic crystal lapilli tuff locally containing magnetite porphyroblasts; ","dark grey muscovite-biotite-bearing psammitic schist locally containing garnet and staurolite; minor limestone.",2014,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=2014,Kingston,Ktn,none,Kingston Group,KT,Hideaway Lake Formation,HDW,none,,intermediate flows,iv,Early Silurian,EÂ,E-Sl,Early Silurian,EÂ,E-Sl,ÂHDWiv,Sl-HDW-iv,ÂKT,Sl-KT,
1243,HDI-fi,"Light greyish pink, fine-grained, sparsely porphyritic granite.",,193,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=193,Grand Manan,Gra,none,none,,High Duck Island Granite,HDI,none,,felsic intrusive rocks,fi,Late Ediacaran,Lª,L-Ed,Late Ediacaran,Lª,L-Ed,ªHDIfi,Ed-HDI-fi,ªHDI,Ed-HDI,
1244,HLS-cc,"Red and locally grey, granule to boulder, polymictic conglomerate; red and locally grey, fine- to coarse-grained lithic sandstone; minor red and grey mudstone with local carbonate nodules and calcrete.",,194,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=194,Maritimes Basin,Mar,none,Windsor Group,WN,Hillsborough Formation,HLS,none,,coarse-grained clastic sedimentary rocks,cc,Mississippian - Carboniferous,²¤,Ms-Cb,Mississippian - Carboniferous,²¤,Ms-Cb,²¤HLScc,Ms-Cb-HLS-cc,²¤WN,Ms-Cb-WN,
1245,HNY-cc,"Red sharpstone conglomerate and quartzose sandstone; red, medium-grained sandstone to pebbly sandstone (the sandstone contains rare, poorly preserved plant fragments).",,195,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=195,Fundy Basin,Fun,none,Fundy Group,FN,Honeycomb Point Formation,HNY,none,,coarse-grained clastic sedimentary rocks,cc,Late Permian,L»,L-Pr,Early Triassic,EÆ,E-Tr,»HNYcc,Pr-HNY-cc,ÆFN,Tr-FN,
1246,HPW-cc,"Red to brown and locally green, pebble to cobble, polymictic conglomerate, and medium- to coarse-grained lithic sandstone and pebbly sandstone; minor red mudstone and sandy mudstone with isolated carbonate nodules.",,197,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=197,Maritimes Basin,Mar,none,Mabou Group,MB,Hopewell Cape Formation,HPW,none,,coarse-grained clastic sedimentary rocks,cc,Mississippian - Carboniferous,²¤,Ms-Cb,Mississippian - Carboniferous,²¤,Ms-Cb,²¤HPWcc,Ms-Cb-HPW-cc,²¤MB,Ms-Cb-MB,
1247,HPW-fc,"Red to maroon mudstone, siltstone and fine- to very fine-grained sandstone; nodular and bedded calcretes and banded silcretes with jasper; minor medium- to coarse-grained (locally pebbly) lithic sandstone.",,197,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=197,Maritimes Basin,Mar,none,Mabou Group,MB,Hopewell Cape Formation,HPW,none,,fine-grained clastic sedimentary rocks,fc,Mississippian - Carboniferous,²¤,Ms-Cb,Mississippian - Carboniferous,²¤,Ms-Cb,²¤HPWfc,Ms-Cb-HPW-fc,²¤MB,Ms-Cb-MB,
1248,HSF-mv,"Amygdaloidal to massive basalt,  with less abundant mafic tuff.",,198,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=198,Caledonia,Cal,none,Coldbrook Group,CB,Hosford Brook Formation,HSF,none,,mafic flows,mv,Late Ediacaran,Lª,L-Ed,Late Ediacaran,Lª,L-Ed,ªHSFmv,Ed-HSF-mv,ª£CB,EdCm-CB,
1249,HWR-ii,"Grey, medium-grained, foliated, hornblende-biotite granodiorite locally grading to gabbro.",,199,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=199,Late Silurian-Late Devonian Intrusions,Sdi,none,none,,Howard Peak Granodiorite,HWR,none,,intermediate intrusive rocks,ii,Late Silurian,LÂ,L-Sl,Late Silurian,LÂ,L-Sl,ÂHWRii,Sl-HWR-ii,ÂHWR,Sl-HWR,
1250,HYT-mv,"Green basaltic flows; grey to red rhyolitic crystal tuff and lithic tuff; minor red conglomerate.",,200,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=200,Late Devonian-Early Carboniferous Volcanic Rocks,Dcv,none,Piskahegan Group,PS,Hoyt Station Basalt,HYT,none,,mafic flows,mv,Late Devonian,L¨,L-Dv,Late Devonian,L¨,L-Dv,¨HYTmv,Dv-HYT-mv,¨PS,Dv-PS,
1251,HBL-it,"Dark grey, andesitic crystal tuff, andesitic to dacitic lithic-crystal tuff and rare andesitic to basaltic flows.",,201,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=201,Caledonia,Cal,none,Broad River Group,BR,Hubley Hill Formation,HBL,none,,intermediate tuff,it,Early Ediacaran,Eª,E-Ed,Early Ediacaran,Eª,E-Ed,ªHBLit,Ed-HBL-it,ªBR,Ed-BR,
1252,INM-mc,"Olive green, grey, red-brown, fine- to medium-grained, rippled sandstone and coarse-grained to locally pebbly massive and cross-bedded sandstone; grey, green and red-brown siltstone and mudstone; ",minor intraformational conglomerate comprising multi-coloured siltstone and fine-grained sandstone pebbles in a fine-grained sandstone matrix.,1976,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=1976,Maritimes Basin,Mar,none,Horton Group,HR,Indian Mountain Formation,INM,none,,medium-grained clastic sedimentary rocks,mc,Mississippian - Carboniferous,²¤,Ms-Cb,Mississippian - Carboniferous,²¤,Ms-Cb,²¤INMmc,Ms-Cb-INM-mc,¨¤HR,DvCb-HR,
1253,INP-c,"Light to medium grey, thin- to medium-bedded, locally fossiliferous calcareous mudstone, and fine-grained, parallel-laminated sandstone.",,203,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=203,Tobique-Chaleur,Tob,none,Chaleurs Group,CH,Indian Point Formation,INP,none,,clastic sedimentary rocks,c,Late Silurian,LÂ,L-Sl,Early Devonian,E¨,E-Dv,ÂINPc,Sl-INP-c,Â¨CH,SlDv-CH,
1254,INT-mi,"Green to grey, medium- to coarse-grained, layered gabbro and anorthosite.",,204,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=204,Brookville,Bro,none,Golden Grove Plutonic Suite,GG,Indiantown Gabbro,INT,none,,mafic intrusive rocks,mi,Early Cambrian,E£,E-Cm,Early Cambrian,E£,E-Cm,£INTmi,Cm-INT-mi,ª£GG,EdCm-GG,
